position;id_category;id_product;reference;id_shop_default;ean13;price_tax_excluded;ecotax_tax_excluded;id_tax_rules_group;active;price_professionnel;price_particulier;price_professionnel_raw;price_particulier_raw;price_tax_included_particulier;price_tax_included_professionnel;name;link_rewrite;category;id_image;legend;final_price_tax_excluded;quantity
24;1889;10489;USEDA-71451-15;1;6905761076120;0.000000;0.000000;53;1;"665.83 €";"665.83 €";665.830000;665.830000;"799.00 €";"799.00 €";"Dell Inspiron 16 Plus 7610  i7 / 16 Go / 512 Go SSD";dell-inspiron-16-plus-7610-i7-16-go-512-go-ssd;Occasion;17271;;0.000000;1
21;1889;10486;USEDA-84862-27;1;6905748265090;0.000000;0.000000;53;1;"290.83 €";"290.83 €";290.830000;290.830000;"349.00 €";"349.00 €";"DELL Latitude 7400  i5-8265U / 16Go / 256Go ssd";dell-latitude-7400-i5-8265u-16go-256go-ssd;Occasion;17289;;0.000000;1
20;1889;10485;USEDA-87382-28;1;6905748062083;0.000000;0.000000;53;1;"249.17 €";"249.17 €";249.170000;249.170000;"299.00 €";"299.00 €";"Dell Latitude 7480 Core i5-6200U / 8 Go RAM / 256 Go SSD";dell-latitude-7480-core-i5-6200u-8-go-ram-256-go-ssd;Occasion;17069;;0.000000;1
19;1889;10484;USEBC-22125-30;1;6905727055106;0.000000;0.000000;53;1;"374.17 €";"374.17 €";374.170000;374.170000;"449.00 €";"449.00 €";"DELL Latitude 7275  Intel Core m5 / 8Go / 256Go ssd";dell-latitude-7275-intel-core-m5-8go-256go-ssd;Occasion;17303;;0.000000;1
18;1889;10483;USEDC-89071-33;1;6905742115090;0.000000;0.000000;53;1;"499.17 €";"499.17 €";499.170000;499.170000;"599.00 €";"599.00 €";"Dell Latitude 7420  i7-1185G7 / 16Go / 256Go ssd";dell-latitude-7420-i7-1185g7-16go-256go-ssd;Occasion;17063;;0.000000;1
17;1889;10482;USEDA-32534-41;1;6905748076083;0.000000;0.000000;53;1;"332.50 €";"332.50 €";332.500000;332.500000;"399.00 €";"399.00 €";"Dell Latitude 7480  i7-7600U / 8Go RAM / 256Go SSD";dell-latitude-7480-i7-7600u-8go-ram-256go-ssd;Occasion;17311;;0.000000;1
16;1889;10481;USEDA-86880-42;1;6905748063076;0.000000;0.000000;53;1;"249.17 €";"249.17 €";249.170000;249.170000;"299.00 €";"299.00 €";"DELL Latitude 7480 14""  i5 6300U / 16Go / 256Go ssd";dell-latitude-7480-14-i5-6300u-16go-256go-ssd;Occasion;17057;;0.000000;1
15;1889;10480;USEDB-83127-49;1;6905840836069;0.000000;0.000000;53;1;"374.17 €";"374.17 €";374.170000;374.170000;"449.00 €";"449.00 €";"HP EliteBook 840 G6 i5-8365U 1.9GHz / 16Go RAM / 256Go SSD";hp-elitebook-840-g6-i5-8365u-19ghz-16go-ram-256go-ssd;Occasion;17294;;0.000000;1
14;1889;10479;USEDB-54064-45;1;6905355035093;0.000000;0.000000;53;1;"749.17 €";"749.17 €";749.170000;749.170000;"899.00 €";"899.00 €";"TUF GAMING AMD RYZEN 5 3550H/GTX1650/32GO/512GO ssd";tuf-gaming-amd-ryzen-5-3550h-gtx1650-32go-512go-ssd;Occasion;17319;;0.000000;1
13;1889;10478;USEDC-52754-47;1;6905450445086;0.000000;0.000000;53;1;"290.83 €";"290.83 €";290.830000;290.830000;"349.00 €";"349.00 €";"HP ProBook 450 G3 Pentium 4405U 2.11GHz / 8Go RAM / 256Go ssd";hp-probook-450-g3-pentium-4405u-211ghz-8go-ram-256go-ssd;Occasion;17324;;0.000000;1
12;1889;10477;USEDB-01929-50;1;6905840835079;0.000000;0.000000;53;1;"332.50 €";"332.50 €";332.500000;332.500000;"399.00 €";"399.00 €";"HP EliteBook 840 G5 Core i5-8350U 16GB/256GB ssd";hp-elitebook-840-g5-core-i5-8350u-16gb-256gb-ssd;Occasion;17332;;0.000000;1
11;1889;10476;USEDC-97932-51;1;6905140001062;0.000000;0.000000;53;1;"332.50 €";"332.50 €";332.500000;332.500000;"399.00 €";"399.00 €";"HP Chromebook X360 14c-ca0010nf i5 / 8Go RAM / 128Go SSD";hp-chromebook-x360-14c-ca0010nf-i5-8go-ram-128go-ssd;Occasion;17339;;0.000000;1
10;1889;10475;USEDA-85674-53;1;6782342483937;0.000000;0.000000;70;1;"550.00 €";"550.00 €";550.000000;550.000000;"660.00 €";"660.00 €";"Asus Pro Asus Pro B9440U  I7-7500U 2,7GHz / 16GO / 512GO SSD";asus-pro-asus-pro-b9440u-i7-7500u-27ghz-16go-512go-ssd;Occasion;17345;;0.000000;1
9;1889;10474;USEDB-94906-56;1;6905151165099;0.000000;0.000000;53;1;"499.17 €";"499.17 €";499.170000;499.170000;"599.00 €";"599.00 €";"ASUS X515EA 15"" i7-1165G7, 8go, 512go";asus-x515ea-15-i7-1165g7-8go-512go;Occasion;17352;;0.000000;1
8;1889;10473;USEDB-57001-59;1;6905201521082;0.000000;0.000000;53;1;"375.00 €";"375.00 €";375.000000;375.000000;"450.00 €";"450.00 €";"LEGION Y520-15IKBN Quad i7 Kaby Lake, SSD 128 Go+1 To, GTX 1050 Ti, 8 Go, Full IPS mat, USB-C";legion-y520-15ikbn-quad-i7-kaby-lake-ssd-128-go1-to-gtx-1050-ti-8-go-full-ips-mat-usb-c;Occasion;17357;;0.000000;1
7;1889;10472;USEDA-05718-61;1;6905690185075;0.000000;0.000000;53;1;"2,749.17 €";"2,749.17 €";2749.170000;2749.170000;"3,299.00 €";"3,299.00 €";"Dell Precision 5690  Ultra 9 185H/32go/1to ssd / NVIDIA RTX 2000 Ada  8 Go";dell-precision-5690-ultra-9-185h-32go-1to-ssd-nvidia-rtx-2000-ada-8-go;Occasion;17362;;0.000000;1
6;1889;10471;USEDB-83860-62;1;6904707200868;0.000000;0.000000;53;1;"249.17 €";"249.17 €";249.170000;249.170000;"299.00 €";"299.00 €";"Lenovo ThinkPad E470  i5-7200U 2,5GHz / 8Go RAM / 256Go SSD";lenovo-thinkpad-e470-i5-7200u-25ghz-8go-ram-256go-ssd;Occasion;17371;;0.000000;1
4;1889;10469;USEDC-90067-65;1;6904808350844;0.000000;0.000000;53;1;"332.50 €";"332.50 €";332.500000;332.500000;"399.00 €";"399.00 €";"Lenovo ThinkPad T480S  i5-8350U / 8Go RAM / 256Go SSD";lenovo-thinkpad-t480s-i5-8350u-8go-ram-256go-ssd;Occasion;17383;;0.000000;1
3;1889;10468;"USEDB -88547-66";1;6904606300837;0.000000;0.000000;53;1;"232.50 €";"232.50 €";232.500000;232.500000;"279.00 €";"279.00 €";"Lenovo ThinkPad T460S  i5 6300U / 8Go RAM / 256Go SSD";lenovo-thinkpad-t460s-i5-6300u-8go-ram-256go-ssd;Occasion;17389;;0.000000;1
2;1889;10467;"USEDB -59108-68";1;6905106500820;0.000000;0.000000;53;1;"249.17 €";"249.17 €";249.170000;249.170000;"299.00 €";"299.00 €";"Lenovo ThinkPad P51S  i7 6500 / 8Go RAM / 256Go SSD";lenovo-thinkpad-p51s-i7-6500-8go-ram-256go-ssd;Occasion;17395;;0.000000;1
1;1889;10466;"USEDB -53228-69";1;6904808250163;0.000000;0.000000;53;1;"290.83 €";"290.83 €";290.830000;290.830000;"349.00 €";"349.00 €";"Lenovo ThinkPad L480  i5-8250U / 16Go RAM / 256Go SSD";lenovo-thinkpad-l480-i5-8250u-16go-ram-256go-ssd;Occasion;17402;;0.000000;1
406;120;10380;2692;1;5904501831581;0.000000;0.000000;70;1;"25.00 €";"25.00 €";25.000000;25.000000;"30.00 €";"30.00 €";"Oral-B Vitality Pro D103 Hangable Box Bk";oral-b-vitality-pro-d103-hangable-box-bk;Appareils;16679;;0.000000;4
432;11;10377;MSN-195949873393;1;195949873393;0.000000;0.000000;70;1;"1,332.50 €";"1,332.50 €";1332.500000;1332.500000;"1,599.00 €";"1,599.00 €";"Macbook Pro 14 Pouces M4 Pro 24Go 512Go neuf sans boite MDM";m4-pro-24go-512go;Apple;16705;;0.000000;1
161;129;10376;NSB888141030;1;8030580888141;0.000000;0.000000;70;1;"160.00 €";"160.00 €";160.000000;160.000000;"192.00 €";"192.00 €";78k0r023da;78k0r023da;Auto;16666;;0.000000;1
160;129;10375;NSB362025029;1;4059743362025;0.000000;0.000000;70;1;"99.00 €";"99.00 €";99.000000;99.000000;"118.80 €";"118.80 €";"6j X 16h2 rn";6j-x-16h2-rn;Auto;16663;;0.000000;2
158;129;10373;NSB819282027;1;4250906819282;0.000000;0.000000;53;1;"41.67 €";"41.67 €";41.670000;41.670000;"50.00 €";"50.00 €";"JTE 6,5x16 5x114,3 et36 al67";jte-65x16-5x1143-et36-al67;Auto;16657;;0.000000;1
157;129;10372;NSB015760026;1;4015962015760;0.000000;0.000000;70;1;"10.00 €";"10.00 €";10.000000;10.000000;"12.00 €";"12.00 €";"SPRAY PEINT. 021 MULTONA 400ML";spray-peint-021-multona-400ml;Auto;16654;;0.000000;3
156;129;10371;NSB016231025;1;4015962016231;0.000000;0.000000;53;1;"8.50 €";"8.50 €";8.500000;8.500000;"10.20 €";"10.20 €";"SPRAY 623-3 MULTONA 400ML";spray-623-3-multona-400ml;Auto;16651;;0.000000;3
155;129;10370;NSB016231024;1;4015962016231;0.000000;0.000000;53;1;"8.50 €";"8.50 €";8.500000;8.500000;"10.20 €";"10.20 €";"SPRAY 449-4 MULTONA 400ML";spray-449-4-multona-400ml;Auto;16648;;0.000000;1
154;129;10369;NSB014497023;1;4015962014497;0.000000;0.000000;53;1;"8.50 €";"8.50 €";8.500000;8.500000;"10.20 €";"10.20 €";"SPRAY 449-2 MULTONA 400ML";spray-449-2-multona-400ml;Auto;16645;;0.000000;1
153;129;10368;NSB017276022;1;4015962017276;0.000000;0.000000;53;1;"8.50 €";"8.50 €";8.500000;8.500000;"10.20 €";"10.20 €";"SPRAY 727-5 MULTONA 400ML";spray-727-5-multona-400ml;Auto;16642;;0.000000;1
152;129;10367;NSB018341021;1;4015962018341;0.000000;0.000000;53;1;"8.50 €";"8.50 €";8.500000;8.500000;"10.20 €";"10.20 €";"SPRAY 834-5 MULTONA 400ML";spray-834-5-multona-400ml;Auto;16639;;0.000000;1
149;129;10364;NSB405063018;1;8808563405063;0.000000;0.000000;53;1;"33.75 €";"33.75 €";33.750000;33.750000;"40.50 €";"40.50 €";"155/65R14 75T WINTERSYS NOR";155-65r14-75t-wintersys-nor;Auto;16609;;0.000000;1
148;129;10363;NSB816214017;1;5452000816214;0.000000;0.000000;53;1;"40.95 €";"40.95 €";40.950000;40.950000;"49.14 €";"49.14 €";"185/60R15 88T XL UG9+ GOODYEAR";185-60r15-88t-xl-ug9-goodyear;Auto;16606;;0.000000;2
147;129;10362;NSB402406016;1;8808563402406;0.000000;0.000000;53;1;"78.75 €";"78.75 €";78.750000;78.750000;"94.50 €";"94.50 €";"215/50R17 95V XL ALPIN5 MICH";215-50r17-95v-xl-alpin5-mich;Auto;16603;;0.000000;1
146;129;10361;NSB031728015;1;3528702031728;0.000000;0.000000;70;1;"116.00 €";"116.00 €";116.000000;116.000000;"139.20 €";"139.20 €";"215/65R17 99H ALPIN5 MICHELIN";215-65r17-99h-alpin5-michelin;Auto;16600;;0.000000;2
143;129;10358;NSB247961012;1;8019227247961;0.000000;0.000000;53;1;"119.45 €";"119.45 €";119.450000;119.450000;"143.34 €";"143.34 €";"245/45R18 100V MOE*RFT WSZER3";245-45r18-100v-moerft-wszer3;Auto;16591;;0.000000;2
141;129;10356;NSB783316010;1;3286340783316;0.000000;0.000000;53;1;"84.75 €";"84.75 €";84.750000;84.750000;"101.70 €";"101.70 €";"225/50R18 95W *RFT T001 BRID";225-50r18-95w-rft-t001-brid;Auto;16585;;0.000000;1
140;129;10355;NSB001954009;1;4024063001954;0.000000;0.000000;53;1;"52.25 €";"52.25 €";52.250000;52.250000;"62.70 €";"62.70 €";"225/50R17 98Y XL BRAVUR5HM";225-50r17-98y-xl-bravur5hm;Auto;16582;;0.000000;1
139;129;10354;NSB342477008;1;3528708342477;0.000000;0.000000;53;1;"53.95 €";"53.95 €";53.950000;53.950000;"64.74 €";"64.74 €";"205/60R16 96V QUADRAX2 KLEBER";205-60r16-96v-quadrax2-kleber;Auto;16579;;0.000000;1
138;129;10353;NSB271362007;1;8019227271362;0.000000;0.000000;53;1;"255.95 €";"255.95 €";255.950000;255.950000;"307.14 €";"307.14 €";"275/40R18 103V XL*RFT WSZER3";275-40r18-103v-xlrft-wszer3;Auto;16576;;0.000000;2
137;129;10352;NSB786088006;1;4019238786088;0.000000;0.000000;53;1;"79.45 €";"79.45 €";79.450000;79.450000;"95.34 €";"95.34 €";"205/75R16 113/111R VANCONT.WT";205-75r16-113-111r-vancontwt;Auto;16573;;0.000000;1
135;129;10350;NSB718266004;1;5452000718266;0.000000;0.000000;53;1;"166.75 €";"166.75 €";166.750000;166.750000;"200.10 €";"200.10 €";"255/55R19 111H XLAO UGPERFSUG1";255-55r19-111h-xlao-ugperfsug1;Auto;16564;;0.000000;4
133;129;10348;NSB240603002;1;8019227240603;0.000000;0.000000;53;1;"67.25 €";"67.25 €";67.250000;67.250000;"80.70 €";"80.70 €";"205/55R17 95V XLJ CINT.P7 PIR";205-55r17-95v-xlj-cintp7-pir;Auto;16558;;0.000000;1
131;129;10346;ML-576-78582;1;4020000000000;0.000000;0.000000;53;1;"14.16 €";"14.16 €";14.160000;14.160000;"16.99 €";"16.99 €";"SPRAY PEINT. 576 MULTONA 400ML";spray-peint-576-multona-400ml;Auto;16537;;0.000000;2
130;129;10345;78582;1;4024063002180;0.000000;0.000000;53;1;"94.58 €";"94.58 €";94.580000;94.580000;"113.50 €";"113.50 €";"205/50R17 93W XL QUARTAR5";205-50r17-93w-xl-quartar5;Auto;16534;;0.000000;1
129;129;10344;107958;1;6930213612414;0.000000;0.000000;53;1;"62.08 €";"62.08 €";62.080000;62.080000;"74.50 €";"74.50 €";"235/45R17 97Y HU901 HEADWAY";235-45r17-97y-hu901-headway;Auto;16531;;0.000000;1
128;129;10343;407209;1;4019238541045;0.000000;0.000000;53;1;"82.92 €";"82.92 €";82.920000;82.920000;"99.50 €";"99.50 €";"225/45R17 91Y MO SPCONT5 CTNL";225-45r17-91y-mo-spcont5-ctnl;Auto;16528;;0.000000;1
127;129;10342;2108710;1;3528705258689;0.000000;0.000000;53;1;"112.42 €";"112.42 €";112.420000;112.420000;"134.90 €";"134.90 €";"205/50R17 93Y XL PS4 MICHELIN";205-50r17-93y-xl-ps4-michelin;Auto;16525;;0.000000;1
126;129;10341;2157770;1;5420068645190;0.000000;0.000000;53;1;"45.83 €";"45.83 €";45.830000;45.830000;"55.00 €";"55.00 €";"165/70R13 79T GOWIN HP FORTUNA";165-70r13-79t-gowin-hp-fortuna;Auto;16522;;0.000000;1
125;129;10340;2218865;1;8808956269371;0.000000;0.000000;53;1;"72.42 €";"72.42 €";72.420000;72.420000;"86.90 €";"86.90 €";"195/60R16 89H ES31 KUMHO";195-60r16-89h-es31-kumho;Auto;16519;;0.000000;1
124;129;10339;2239487;1;3528702780299;0.000000;0.000000;53;1;"130.75 €";"130.75 €";130.750000;130.750000;"156.90 €";"156.90 €";"215/65R16 106/104T AGIL.3";215-65r16-106-104t-agil3;Auto;16516;;0.000000;1
123;129;10338;2387640;1;8808956233242;0.000000;0.000000;53;1;"104.08 €";"104.08 €";104.080000;104.080000;"124.90 €";"124.90 €";"215/55R18 95V HP71 KUMHO";215-55r18-95v-hp71-kumho;Auto;16513;;0.000000;1
122;129;10337;2450355;1;3286342820613;0.000000;0.000000;53;1;"112.58 €";"112.58 €";112.580000;112.580000;"135.10 €";"135.10 €";"195/75R16 107/105R R660 BRID";195-75r16-107-105r-r660-brid;Auto;16510;;0.000000;1
121;129;10336;2455763;1;8808563545813;0.000000;0.000000;53;1;"75.42 €";"75.42 €";75.420000;75.420000;"90.50 €";"90.50 €";"205/55R16 91V K135 HANKOOK";205-55r16-91v-k135-hankook;Auto;16507;;0.000000;1
120;129;10335;2647295;1;3286342237619;0.000000;0.000000;53;1;"128.75 €";"128.75 €";128.750000;128.750000;"154.50 €";"154.50 €";"225/50R18 99W XL TURANZA 6";225-50r18-99w-xl-turanza-6;Auto;16504;;0.000000;1
119;129;10334;2405748;1;4015962010260;0.000000;0.000000;53;1;"14.16 €";"14.16 €";14.160000;14.160000;"16.99 €";"16.99 €";"SPRAY PEINT. 026 MULTONA 400ML";spray-peint-026-multona-400ml;Auto;16501;;0.000000;2
118;129;10333;2405752;1;4015962011250;0.000000;0.000000;53;1;"14.16 €";"14.16 €";14.160000;14.160000;"16.99 €";"16.99 €";"SPRAY PEINT. 125 MULTONA 400ML";spray-peint-125-multona-400ml;Auto;16498;;0.000000;2
117;129;10332;2405754;1;4015962011403;0.000000;0.000000;53;1;"14.16 €";"14.16 €";14.160000;14.160000;"16.99 €";"16.99 €";"SPRAY PEINT. 140 MULTONA 400ML";spray-peint-140-multona-400ml;Auto;16496;;0.000000;2
116;129;10331;2405761;1;4015962013308;0.000000;0.000000;53;1;"14.16 €";"14.16 €";14.160000;14.160000;"16.99 €";"16.99 €";"SPRAY PEINT. 330 MULTONA 400ML";spray-peint-330-multona-400ml;Auto;16493;;0.000000;1
115;129;10330;2405763;1;4015962013452;0.000000;0.000000;53;1;"14.16 €";"14.16 €";14.160000;14.160000;"16.99 €";"16.99 €";"SPRAY PEINT. 345 MULTONA 400ML";spray-peint-345-multona-400ml;Auto;16490;;0.000000;2
114;129;10329;2405775;1;4015962014275;0.000000;0.000000;53;1;"14.16 €";"14.16 €";14.160000;14.160000;"16.99 €";"16.99 €";"SPRAY PEINT. 427 MULTONA 400ML";spray-peint-427-multona-400ml;Auto;16488;;0.000000;1
113;129;10328;2405776;1;4015962014381;0.000000;0.000000;53;1;"14.16 €";"14.16 €";14.160000;14.160000;"16.99 €";"16.99 €";"SPRAY PEINT. 438 MULTONA 400ML";spray-peint-438-multona-400ml;Auto;16486;;0.000000;2
112;129;10327;2405777;1;4015962015203;0.000000;0.000000;53;1;"14.16 €";"14.16 €";14.160000;14.160000;"16.99 €";"16.99 €";"SPRAY PEINT. 520 MULTONA 400ML";spray-peint-520-multona-400ml;Auto;16484;;0.000000;2
111;129;10326;2405781;1;4015962015821;0.000000;0.000000;53;1;"14.16 €";"14.16 €";14.160000;14.160000;"16.99 €";"16.99 €";"SPRAY PEINT. 582 MULTONA 400ML";spray-peint-582-multona-400ml;Auto;16481;;0.000000;2
110;129;10325;2405782;1;4015962015845;0.000000;0.000000;53;1;"14.16 €";"14.16 €";14.160000;14.160000;"16.99 €";"16.99 €";"SPRAY PEINT. 584 MULTONA 400ML";spray-peint-584-multona-400ml;Auto;16478;;0.000000;2
109;129;10324;2405783;1;4015962015906;0.000000;0.000000;53;1;"14.16 €";"14.16 €";14.160000;14.160000;"16.99 €";"16.99 €";"SPRAY PEINT. 590 MULTONA 400ML";spray-peint-590-multona-400ml;Auto;16476;;0.000000;2
108;129;10323;2405784;1;4015962016217;0.000000;0.000000;53;1;"14.16 €";"14.16 €";14.160000;14.160000;"16.99 €";"16.99 €";"SPRAY PEINT. 621 MULTONA 400ML";spray-peint-621-multona-400ml;Auto;16474;;0.000000;1
107;129;10322;2405788;1;4015962016774;0.000000;0.000000;53;1;"14.16 €";"14.16 €";14.160000;14.160000;"16.99 €";"16.99 €";"SPRAY PEINT. 677 MULTONA 400ML";spray-peint-677-multona-400ml;Auto;16472;;0.000000;1
106;129;10321;2405793;1;4015962016996;0.000000;0.000000;53;1;"14.16 €";"14.16 €";14.160000;14.160000;"16.99 €";"16.99 €";"SPRAY PEINT. 699 MULTONA 400ML";spray-peint-699-multona-400ml;Auto;16469;;0.000000;1
105;129;10320;2405807;1;4015962017788;0.000000;0.000000;53;1;"14.16 €";"14.16 €";14.160000;14.160000;"16.99 €";"16.99 €";"SPRAY PEINT. 778 MULTONA 400ML";spray-peint-778-multona-400ml;Auto;16467;;0.000000;1
104;129;10319;2405808;1;4015962018129;0.000000;0.000000;53;1;"14.16 €";"14.16 €";14.160000;14.160000;"16.99 €";"16.99 €";"SPRAY PEINT. 812 MULTONA 400ML";spray-peint-812-multona-400ml;Auto;16465;;0.000000;3
103;129;10318;2405810;1;4015962018174;0.000000;0.000000;53;1;"14.16 €";"14.16 €";14.160000;14.160000;"16.99 €";"16.99 €";"SPRAY PEINT. 817 MULTONA 400ML";spray-peint-817-multona-400ml;Auto;16462;;0.000000;2
102;129;10317;2405817;1;4015962018365;0.000000;0.000000;53;1;"14.16 €";"14.16 €";14.160000;14.160000;"16.99 €";"16.99 €";"SPRAY PEINT. 836 MULTONA 400ML";spray-peint-836-multona-400ml;Auto;16460;;0.000000;2
101;129;10316;2405820;1;4015962000070;0.000000;0.000000;53;1;"14.16 €";"14.16 €";14.160000;14.160000;"16.99 €";"16.99 €";"SPRAY PEINT. 176 MULTONA 400ML";spray-peint-176-multona-400ml;Auto;16458;;0.000000;1
100;129;10315;2405822;1;4015962000100;0.000000;0.000000;53;1;"14.16 €";"14.16 €";14.160000;14.160000;"16.99 €";"16.99 €";"SPRAY 390-5 MULTONA 400ML";spray-390-5-multona-400ml;Auto;16455;;0.000000;2
99;129;10314;2405827;1;4015962000285;0.000000;0.000000;53;1;"14.16 €";"14.16 €";14.160000;14.160000;"16.99 €";"16.99 €";"SPRAY 567-6 MULTONA 400ML";spray-567-6-multona-400ml;Auto;16452;;0.000000;1
98;129;10313;2405829;1;4015962000902;0.000000;0.000000;53;1;"14.16 €";"14.16 €";14.160000;14.160000;"16.99 €";"16.99 €";"SPRAY 799-4 MULTONA 400ML";spray-799-4-multona-400ml;Auto;16449;;0.000000;1
97;129;10312;2405831;1;4015962001152;0.000000;0.000000;53;1;"14.16 €";"14.16 €";14.160000;14.160000;"16.99 €";"16.99 €";"SPRAY 807-5 MULTONA 400ML";spray-807-5-multona-400ml;Auto;16446;;0.000000;1
96;129;10311;2405836;1;4015962001220;0.000000;0.000000;53;1;"14.16 €";"14.16 €";14.160000;14.160000;"16.99 €";"16.99 €";"SPRAY 449-6 MULTONA 400ML";spray-449-6-multona-400ml;Auto;16443;;0.000000;2
95;129;10310;2405837;1;4015962001251;0.000000;0.000000;53;1;"14.16 €";"14.16 €";14.160000;14.160000;"16.99 €";"16.99 €";"SPRAY 620-9 MULTONA 400ML";spray-620-9-multona-400ml;Auto;16440;;0.000000;2
94;129;10309;2405839;1;4015962001275;0.000000;0.000000;53;1;"14.16 €";"14.16 €";14.160000;14.160000;"16.99 €";"16.99 €";"SPRAY 620-11 MULTONA 400ML";spray-620-11-multona-400ml;Auto;16437;;0.000000;2
93;129;10308;2405840;1;4015962001299;0.000000;0.000000;53;1;"14.16 €";"14.16 €";14.160000;14.160000;"16.99 €";"16.99 €";"SPRAY  623-1 MULTONA 400ML";spray-623-1-multona-400ml;Auto;16434;;0.000000;2
92;129;10307;2405843;1;4015962001411;0.000000;0.000000;53;1;"14.16 €";"14.16 €";14.160000;14.160000;"16.99 €";"16.99 €";"SPRAY 761-9 MULTONA 400ML";spray-761-9-multona-400ml;Auto;16431;;0.000000;1
91;129;10306;2405849;1;4015962010055;0.000000;0.000000;53;1;"14.16 €";"14.16 €";14.160000;14.160000;"16.99 €";"16.99 €";"SPRAY 662-3 MULTONA 400ML";spray-662-3-multona-400ml;Auto;16428;;0.000000;1
90;129;10305;2323987;1;3528704424122;0.000000;0.000000;53;1;"208.70 €";"208.70 €";208.700000;208.700000;"250.44 €";"250.44 €";"255/45R20 105W MO PILSPT4SUV";255-45r20-105w-mo-pilspt4suv;Auto;16425;;0.000000;5
89;129;10304;2123216;1;8019227264524;0.000000;0.000000;53;1;"235.42 €";"235.42 €";235.420000;235.420000;"282.50 €";"282.50 €";"315/35R20 110W XL*RFT P-ZERO";315-35r20-110w-xlrft-p-zero;Auto;16422;;0.000000;2
88;129;10303;2270231;1;4038526026453;0.000000;0.000000;53;1;"238.25 €";"238.25 €";238.250000;238.250000;"285.90 €";"285.90 €";"245/45R19 102W XL VECTORG3 SUV";245-45r19-102w-xl-vectorg3-suv;Auto;16419;;0.000000;2
87;129;10302;2388388;1;5420068609758;0.000000;0.000000;53;1;"48.25 €";"48.25 €";48.250000;48.250000;"57.90 €";"57.90 €";"215/65R16 98H F209 MINERVA";215-65r16-98h-f209-minerva;Auto;16416;;0.000000;2
86;129;10301;2841375;1;8019227431681;0.000000;0.000000;53;1;"200.75 €";"200.75 €";200.750000;200.750000;"240.90 €";"240.90 €";"275/35R19 100Y PZ5 PIRELLI";275-35r19-100y-pz5-pirelli;Auto;16413;;0.000000;2
85;129;10300;495729;1;4019238598735;0.000000;0.000000;53;1;"183.25 €";"183.25 €";183.250000;183.250000;"219.90 €";"219.90 €";"235/55R18 104H XL AO TS830P";235-55r18-104h-xl-ao-ts830p;Auto;16410;;0.000000;4
84;129;10299;2273600;1;8807622202629;0.000000;0.000000;53;1;"69.07 €";"69.07 €";69.070000;69.070000;"82.88 €";"82.88 €";"185/60R15 84T NBLUEHD+ NEXEN";185-60r15-84t-nbluehd-nexen;Auto;16407;;0.000000;4
